ObjectID,Category,Era,Set,Country of Origin,Attachment Feature,Firearm Action,Firearm Feed Option,Firing Modes,Firearm Mounts,Attachment Mount,Round Power,Size,Melee Handedness,Melee Style,Powerup Type,Thrown Damage Type,Thrown Type
ForegripMLGAirHorn,Attachment,Modern,Meme,None,Decoration,None,,,,Picatinny,None,None,None,None,None,None,None
ForegripRKO,Attachment,Modern,Real,None,Grip,None,,,,Picatinny,None,None,None,None,None,None,None
GunNut,Attachment,Modern,Meme,None,Decoration,None,,,,Picatinny,None,None,None,None,None,None,None
H416IronsFront,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
H416IronsRear,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
IronFrontSight,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
IronRearSight,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
IronSightsA2Front,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,None,None,None
IronSightsA2Rear,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,None,None,None
KlashLight,Attachment,Modern,Real,None,Illumination,None,,,,Picatinny,None,None,None,None,Health,None,None
KnightSightForward,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,None,None,None
KnightSightRearward,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,None,None,None
LAMMK23,Attachment,Modern,Real,None,Laser,None,,,,Bespoke,None,None,None,None,None,None,None
Magnifier2x,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
Magnifier3x,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
MagnifierGamepoint3x,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
MagnifierGhostDR,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
MicroTorch,Attachment,Modern,Meme,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
MPIronsFront,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
MPIronsRear,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,Health,None,None
Perst3Laser,Attachment,Modern,Real,None,Laser,None,,,,Picatinny,None,None,None,None,None,None,None
RailAdapterCantedDoubleLong,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAdapterCantedDoubleShort,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAdapterCantedSingle,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAdapterHandgunLong,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAdapterHandgunShort,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAxisShiftLong,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAxisShiftShort,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAxisShiftTiny,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAxisTilt,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAxisTiltDoubleSided,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAxisTiltForward,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailExtenderGlitchGun,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,None,None,None
RailExtenderLong,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailExtenderShort,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailRiserShort,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailRiserTall,Attachment,Modern,Real,None,Adapter,None,,,,Picatinny,None,None,None,None,Health,None,None
RailCoverLong,Attachment,Modern,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
RailCoverMedium,Attachment,Modern,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
RailCoverShort,Attachment,Modern,Real,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
RailLight_Blue,Attachment,Modern,Holiday,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
RailLight_Green,Attachment,Modern,Holiday,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
RailLight_Orange,Attachment,Modern,Holiday,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
RailLight_Purple,Attachment,Modern,Holiday,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
RailLight_Red,Attachment,Modern,Holiday,None,Decoration,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexArco,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,None,None,None
ReflexEG1,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,None,None,None
ReflexElevatedMRO,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexGamepointRDS,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexHolosightLong,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexHolosightShort,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexKDRRedDot,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexLCO,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,None,None,None
ReflexMRS,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexMT1,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexOKP7OSA,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexPK120,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,None,None,None
ReflexPK23,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexPyramus3,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,None,None,None
ReflexRedDotStandard,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexRedDotTall,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
ReflexSRO2,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,None,None,None
ReflexSRS2,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,Health,None,None
SustenanceMp7Reflex,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,None,None,None
ReflexYolographic,Attachment,Modern,Real,None,Reflex,None,,,,Picatinny,None,None,None,None,None,None,None
Scope3-12x,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
ScopeAcog4x32,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
ScopeBR4,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,None,None,None
ScopeFlamenco61-6xLPVO,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,None,None,None
ScopeHAMComboScope4x24,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,None,None,None
ScopeLion2-5x,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,None,None,None
ScopeM145,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
M16_3x20Scope,Attachment,PostWar,Real,None,Magnification,None,,,,Bespoke,None,None,None,None,Health,None,None
M16_ArtScope,Attachment,PostWar,Real,None,Magnification,None,,,,Bespoke,None,None,None,None,Health,None,None
ScopeM2231-24x,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
ScopeNXS8-32x,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,None,None,None
ScopeTactical12-60x,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
ScopeVD11-6xLPVO,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,None,None,None
ScorpionSightsFront,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,None,None,None
ScorpionSightsRear,Attachment,Modern,Real,None,IronSight,None,,,,Picatinny,None,None,None,None,None,None,None
SureglowLight,Attachment,PostWar,Real,None,Illumination,None,,,,Picatinny,None,None,None,None,Health,None,None
TacticalFlashlight,Attachment,PostWar,Real,None,Illumination,None,,,,Picatinny,None,None,None,None,Health,None,None
TacticalLaser1,Attachment,PostWar,Real,None,Laser,None,,,,Picatinny,None,None,None,None,Health,None,None
TacticalLaser2,Attachment,PostWar,Real,None,Laser,None,,,,Picatinny,None,None,None,None,Health,None,None
TacticalLaser3,Attachment,Modern,Real,None,Laser,None,,,,Picatinny,None,None,None,None,Health,None,None
TacticalLaser4,Attachment,PostWar,Real,None,Laser,None,,,,Picatinny,None,None,None,None,Health,None,None
TacticalLaser5,Attachment,PostWar,Real,None,Laser,None,,,,Picatinny,None,None,None,None,Health,None,None
Telescopescope,Attachment,Modern,Real,None,Magnification,None,,,,Picatinny,None,None,None,None,Health,None,None
RailAdapterRussianToPicatinny,Attachment,Modern,Real,None,Adapter,None,,,,Russian,None,None,None,None,Health,None,None
ReflexKobra,Attachment,Modern,Real,None,Reflex,None,,,,Russian,None,None,None,None,Health,None,None
ReflexPK01VS,Attachment,Modern,Real,None,Reflex,None,,,,Russian,None,None,None,None,Health,None,None
MagnifierPSO1,Attachment,PostWar,Real,None,Magnification,None,,,,Russian,None,None,None,None,Health,None,None
StockGLR-440,Attachment,Modern,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
StockTSA-G,Attachment,Modern,Real,None,Stock,None,,,,Stock,None,None,None,None,Health,None,None
AKForeB10,Attachment,Modern,Real,None,Grip,None,,,,Bespoke,None,None,None,None,None,None,None
AKForeRomanian,Attachment,PostWar,Real,None,Grip,None,,,,Bespoke,None,None,None,None,None,None,None
AKForeShark,Attachment,PostWar,Real,None,Grip,None,,,,Bespoke,None,None,None,None,None,None,None
RemingtonRollingBlockNavy,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,RollingBlock,BreachLoad,SingleFire,,None,Pistol,Pocket,None,None,None,None,None
RollingBlockRifle,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,RollingBlock,BreachLoad,SingleFire,,None,FullPower,FullSize,None,None,None,None,None
RollingBlockRifleCreedmoor,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,RollingBlock,BreachLoad,SingleFire,,None,FullPower,FullSize,None,None,None,None,None
Sharps1874,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,LeverAction,BreachLoad,SingleFire,,None,FullPower,FullSize,None,None,None,None,None
BlackPowderFlask,Uncategorized,Colonial,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
BrownBess,Firearm,Colonial,Real,UnitedStatesOfAmerica,None,OpenBreach,BreachLoad,SingleFire,,None,Pistol,Pistol,None,None,None,None,None
BrownBessFlint,Uncategorized,Colonial,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
BrownBessRamrod,Firearm,Colonial,Real,None,None,OpenBreach,BreachLoad,SingleFire,,None,Pistol,Pistol,None,None,None,None,None
HeavyFlintlock18thCentury,Firearm,Colonial,Real,UnitedStatesOfAmerica,None,OpenBreach,BreachLoad,SingleFire,,None,Pistol,Pistol,None,None,None,None,None
HeavyFlintlock18thCenturyFlint,Uncategorized,Colonial,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
HeavyFlintlock18thCenturyRamrod,Firearm,Colonial,Real,None,None,OpenBreach,BreachLoad,SingleFire,,None,Pistol,Pistol,None,None,None,None,None
MeatHorn,Uncategorized,Colonial,Meme,None,None,None,,,,None,Pistol,None,None,None,None,None,None
PaperCartridge69CalBall,Cartridge,Colonial,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
Shot69CalBall,Cartridge,Colonial,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
FarmTool_Broom,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
FarmTool_GardenShovel,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
FarmTool_HandRake,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
FarmTool_Hoe,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
FarmTool_Pitchfork,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
FarmTool_Rake,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
FarmTool_ShovelFlat,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
FarmTool_Sickle,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
FarmTool_Trowel,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
FarmTool_WoodAxe,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
PipeWrench,MeleeWeapon,PostWar,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_DustPan,MeleeWeapon,WW2,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_FlatheadScrewdriver,MeleeWeapon,PostWar,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
Hammer,MeleeWeapon,WW2,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_Hammer2,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_HammerOld,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_HandAxe,MeleeWeapon,PostWar,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_MalletRound,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_MalletSquare,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_ShortSledge,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_SledgeHammer,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
GarageTool_SledgeHammerOld,MeleeWeapon,WW2,Real,None,None,None,,,,None,None,None,TwoHanded,Tool,Health,None,None
GarageTool_UtilityKnife,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
GarageTool_WrenchTwoSided,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Tool,Health,None,None
BodyPillow,MeleeWeapon,Modern,Meme,None,None,None,,,,None,None,None,OneHanded,None,Health,None,None
AluminumCandycane,MeleeWeapon,Modern,Meme,None,None,None,,,,None,None,None,OneHanded,None,Health,None,None
LaserSword,MeleeWeapon,Futuristic,Meme,None,None,None,,,,None,None,None,OneHanded,None,Health,None,None
YuleLog,MeleeWeapon,Modern,Holiday,None,None,None,,,,None,None,None,OneHanded,None,Health,None,None
Improvised_BaseballBat,MeleeWeapon,WW1,Real,None,None,None,,,,None,None,None,TwoHanded,Improvised,Health,None,None
Improvised_BillhookMachete,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Improvised_CastIronPan,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Improvised_Cleaver,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Improvised_CleaverOld,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Improvised_ClimbingAxe,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,None,None,None
Improvised_CricketBat,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,TwoHanded,Improvised,Health,None,None
Crowbar,MeleeWeapon,PostWar,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Improvised_FireAxe,MeleeWeapon,PostWar,Real,None,None,None,,,,None,None,None,TwoHanded,Improvised,Health,None,None
Improvised_GrenthorStaff,MeleeWeapon,Futuristic,SciFiFictional,None,None,None,,,,None,None,None,TwoHanded,Improvised,Health,None,None
Hatchet,MeleeWeapon,TurnOfTheCentury,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Improvised_IceAxe,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,None,None,None
Improvised_Machete,MeleeWeapon,PostWar,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Improvised_Pickaxe,MeleeWeapon,WW1,Real,None,None,None,,,,None,None,None,TwoHanded,Improvised,Health,None,None
Improvised_PipeBent,MeleeWeapon,WW2,Real,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Improvised_SawBat,MeleeWeapon,Modern,Real,None,None,None,,,,None,None,None,TwoHanded,Improvised,Health,None,None
Improvised_Shoe,MeleeWeapon,Modern,Meme,None,None,None,,,,None,None,None,OneHanded,Improvised,Health,None,None
Medieval_ArmingSword,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,OneHanded,Medieval,Health,None,None
Medieval_Bardiche,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,TwoHanded,Medieval,Health,None,None
Medieval_BastardSword,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,TwoHanded,Medieval,Health,None,None
Medieval_Claymore,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,TwoHanded,Medieval,Health,None,None
Medieval_Cutlass,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,OneHanded,Medieval,Health,None,None
Dagger_Elegant,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,OneHanded,Medieval,Health,None,None
Dagger_Footsmans,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,OneHanded,Medieval,Health,None,None
Dagger_Horned,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,OneHanded,Medieval,Health,None,None
Dagger_SwordHilt,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,OneHanded,Medieval,Health,None,None
Medieval_Espadon,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,TwoHanded,Medieval,Health,None,None
Medieval_Estoc,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,TwoHanded,Medieval,Health,None,None
Medieval_Falchion,MeleeWeapon,Medieval,Real,None,None,None,,,,None,None,None,TwoHanded,Medieval,Health,None,None
